venue_name,date,review
The Starry Plough,"May 31, 2009","The Plough is a Berkeley institution. I've been here a few times to hear friends' bands play, and this is the only reason i'll come here.Although they have a large selection of draft beer, it's a beer/wine only bar. The food selection is limited as well -- burgers, fries, sandwiches, and pizza. I like their fries -- it tastes homemade. The kitchen closes at 10pm. Other nights may be different, but every time I'm here I notice more than 50% of the crowd drinking juice, Snapple Iced Tea or water, which is not a bad thing. You wouldn't want belligerent drunk during a show. It's also nice to be at a bar where you can feel comfortable ordering a cup of tea, which I did last night.Beer sells for $4.75 - $5, and the quality can be inconsistent. I had a very pleasant glass of Liberty Ale -- good pour and chilled glass. Yum. And then I had yucky Murphy's Stout -- taste was off, a little bit watered down, and too much foam.The sound guy should be fired!!! This guy never showed up last night. No phone call. Nothing! The whole show was delayed by over an hour. My friends called around friends and friends of friends and got a guy to come out and rescue three bands that were lined up to play. The crowd is very diverse -- young East Bay/SF hipsters, baby boomer hippies, arm-pit haired and no arm-pit haired ladies. Some people def have BOs."
The Starry Plough,"Apr 18, 2009","My friends and I intended to meet at the Starry Plough tonight to eat, drink, and listen to the California Honeydrops (local blues/folk band).  We showed up a bit early around 8 (show started at 9:30) and found seating easily in the main area in front of the stage.  None of had eaten dinner so we ordered a couple of pitchers of beer, a mushroom/olive pizza, and some garlic fries.  The beer was good (great selection), but the food was just okay.  The fries were definitely made from fresh potatoes, but they were a bit undercooked to me.  The pizza, too, was standard.  But who goes to a pub to order food anyway?We ended up having to leave before the show started, but the room was definitely getting packed as we walked out.  The crowd looked fun and pretty diverse, which is a definite plus.  If I lived closer, I'd definitely give it another shot...maybe next St. Patrick's Day..."
The Starry Plough,"Mar 18, 2009","I went here for a slam and fell in love. Like the venue was awesome and so diverse! Yeah I love seeing a rainbow of brown, pink, yellow, and orange skin tones lolol I am definitely coming back here!"
The Starry Plough,"Mar 18, 2009","Ohhh, I'm a crazy Irish Dancing Scallywag!St Paddy's Night - Guinness, Irish Fiddle-Music, More Guinness, Dancing, Even More Guinness!  and some Fun times!Love this place. From open mic, poetry slams, to Celtic Music and Dance on Sundays. Nothing beats the Plough for a wonderful evening with friends!"
The Starry Plough,"Mar 17, 2009","After an hour here I had:- found a dancer for our St. Paddy's Day event- gotten my cards read, ""child of the worlds"" (hey!)- gone to town on a few Smithwick's- met a balloon man who created a shamrock with a penis out of biodegradable latex- learned a waltzRelaxed, welcoming and delightfully local, the Irish spirit is especially alive during ceili dancing on Sundays and Mondays. Slainte!"
The Starry Plough,"Mar 16, 2009","I love the Plough for the wednesday slam.Great beer on tap, served by the Persian of Perversion.And some damn fine verse."
The Starry Plough,"Mar 8, 2009","what happened to this place? i used to frequent this pub years ago and thought it was a real gem, not so much now. went to see a show on saturday, paid $15 and the music was so bad i left after 5 songs, though that's prob my fault as i should have researched the band more before to see what i was in for, but $15? yikes I appreciate that they have pretty cheap food, the burgers looked good, but I ordered a fish and chip ($7.50) and the fish were two flat frozen filets, much like the fish sticks of ones childhood. are you kidding me? if you're going to serve fish and chips for the love of god please make if battered, fresh fish or don't make it at all."
The Starry Plough,"Feb 2, 2009","This is a great neighborhood bar, with a definitely Irish twist, that features live music, poetry, open mic nights, and on Sundays, a Celtic music play-along/sing-along that I can't stay away from.  I guess I have some deep, deep Irish roots or something, but this music just lifts me.  Or maybe because I play the violin (badly), but wish I could fiddle like some of these guys.  I dunno.  I think the only thing I'd like more is if they allowed smoking inside...this place seems to call out for it!If you're starving, the food isn't bad.  Definitely what is called Pub Grub, and as such, well prepared, especially the fries.  (Guinness and Fries for dinner.  Sign me up!)  My recommendation if you are going to hear a band you like is to get there really early, like at 7 or so, and grab a table in the main room.  Otherwise you're going to be perching and hating those bastards who are sitting where you wish you were sitting!  If you drive, please don't block the neighbors' driveways.  This is a neighborhood with real people.  Try taking BART. The Ashby station is just a few blocks away."
The Starry Plough,"Jan 14, 2009","Flannel shirts, skinny jeans, Irish beers, and guitars.  Berkeley's attempt at an Irish Pub! I went here last night for the Open Mic night to see the amazing Nojos play! And I was pleasantly surprised by the talent that graced the stage.  Some guy even played a shovel he made into a guitar! They have slam poetry nights too - a very community oriented Pub! The best kind....but the beers can be a bit pricey! $5 for a Guinness?! Yikers."
The Starry Plough,"Jan 14, 2009","The low score is because for me, food is the most important thing when you go to a restaurant, not dancing, so it's a personal preference.  But I appreciate the fun atmosphere that they have.  The food is mediocre, but maybe its because Irish food on the whole is bland, so I won't fault them for their food being boring. The parking is just impossible whenever I come out.  Then when I go in, it's a little dingy and depressing, so maybe it's authentic Irish that way.  They do have dancing classes on certain nights so you can learn how to do the riverdance, then its followed up by live music so you can practice your newly learned moves. The kind of people who come here are regulars who just love to dance, so at least they are having fun and I'll admit that it's infectious."
The Starry Plough,"Dec 14, 2008","So this is what happens when you open an Irish pub in Berkeley. You get a hippie-communist Irish pub. It's hard to picture, but I swear it's true. Huge banners of Che, other leftist propaganda, a stage for slam poetry and local music meets an Irish pub serving Guinness, Smithwicks, Harp, and fried food. Really hard to imagine until you walk in. Then it all makes sense. This place should get 3 stars for being what you think it is. But the constant local music, the community presence and neighborhood feel and the fact they have Sierra Nevada Porter on tap bumps it a up a notch for me. A place definitely worth checking out at least once."
The Starry Plough,"Nov 10, 2008","Don't come here unless this particular brand of ambiance does it for youIf you want to compare it to your favorite restaurant or your personal beliefs about what a pub should be, you shouldn't be rating the place in the first place. I like how I feel when I get here. Every show I've been to here, people talked to each other, and who needs whiskey with all the great beer flowing for a steal. And its pub food, and the best of pub in my opinion.I sometimes like to go to Edinburgh Castle in San Francisco, and they serve Fish and Chips that feel like they've been in a warmer  for awhile. And NO one is saying its bad. Matter of fact I love having it because it is what it is.I love the cabaret/bizzare/jazz fused, rock fused music in the local scene. Always fun and the music is never boring. I wish I didn't have to cross a bridge to come hang out and have fun at the poetry slam. Sounds like the people who run the place know makes for bringing people together to interact and enjoy themselves.And.. the people who work here and the customers are relaxed with a cozy feeling. I don't experience that in other venues."
The Starry Plough,"Oct 13, 2008",I'd heard so much about this place from my friends.  I decided to have my birthday party there last night.  It was a Sunday so Shay Black and other musicians were there.  Folks would pop up all around the room and sing a song.  My friends and I were some of the first people there.  The place got packed!  One of my friends told a musician it was my birthday and the whole pub sang to me.  It was awesome.  The bartenders are very friendly and attentive.  They have two good ciders on tap and my friends seemed happy with the beer selection.  My hubby was happy with the root beer they have on tap too.I'll definitely be going back.  Maybe on a Monday to learn some Irish dancing.
The Starry Plough,"Sep 24, 2008","Starry PloughIf this establishment were a woman, a woman with low standards and a little drunk, a woman who hasn't been laid in awhile and is willing to give me a chance, I would make nectar sweet love to this woman.  I would impregnate this woman and have little revolutionary babies with this woman.  We would feed our lil' Huey P.'s, Guinness Stout and corn nuts.  We would read to them the court transcripts from the Chicago Seven trials and bedeck their baby asses in only the finest of hemp made Che' attire.  This is how much I love this place.  I would want it to have my babies, even though I hate babies SO MUCH.  And puppies.  However, I'm willing to sacrifice my convictions, throw aside my hatred for cute things, and overcome my fear of tiny hands and wobbly heads, just to have one night of bliss with the Starry Plough.5 Stars!"
The Starry Plough,"Sep 23, 2008","I have heard Alma Desnuda  play here a few times (my friend's fiance is in the band) and it was a great venue. The place was packed with people and the vibe was fun and lively-a lot of people drinking beer, dancing and having a good time! My friends and I ordered a pizza and it was off the chain! I don't know if it was the beer talking but it was some damn good pizza! I always have a great time when I visit the Starry Plough."
The Starry Plough,"Sep 7, 2008","I probably give this place a 3.75, but I rounded up because I like neighborhood bars that feature live music.  It's sort of rag-tag, only serves beer and wine, but it does have an older crowd that enjoys themselves.  My boyfriend's band played music here a few times and the sound quality is pretty bad, but  people enjoyed all the shows.  I hope the starry plough never dies~~"
The Starry Plough,"Aug 20, 2008","After having friends rave about the place, it seems to fall short.  Honestly, I think the idea is better than the implimentation.  Cramped and loud to the point that you must shout (even at the farthest point from the ""OK"" live music).  The food and drink was so-so, but I'll definately pass the next time my friends head this way."
The Starry Plough,"Jul 31, 2008",Alrightie. I would say 4.5 because I am never satisfied. But really I cant imagine much better. Unless the food was better.Pretty limited menu and with a wide variety of acts and so great you want to stay a while I would hope the food would be better. I had the steak dinner and a shirly temple and was so excited I took a picture. And yes for now I am too lazy to post that picture.I went for poetry slam but was really excited to see they have an event pretty much every night. It is like a teen rec center for misfits and hipsters. Yea there are a lot of hipsters which can be a little eh. But I love it. The poetry slam was better than expected. I also like the location. Sketch enough where a pot partaker could partake but not so scummy I was constantly worried my bike or parts of my bike would be stolen for crack. A wide variety of clientèle and no cross cultural hating going on like you can find elsewhere in Berkeley/Oakland. Oh yea I had a cider for you yelpers to survey price and for $5 I thought that was fair and $2 for my temple. I think $7 for my steak/potatoes veggie dinner. Fair price even for a cheapskaker.
The Starry Plough,"Jul 25, 2008",I encourage you to read my whole review... but glad to see they fixed up the outside.  Photos added.
The Starry Plough,"Jun 25, 2008","I've been going to ""the Plough"" for over a year now on an almost weekly basis and I think of it a ""my pub"". I've tried just about every night and I have to say I like Sunday and Monday the best -- and not just because there is no cover on those nights!On Sunday night you can go in and sit down have a pint -- in my case pair cider -- or a glass of wine, and listen to some fine music or even sing a song if you wish. People chat, play darts (only one board), and even dance. There is dancing on Monday nights (lessons starting at 7pm for only $5). All in all -- I love it.But as is the way with love: some things have to be forgiven.1st: No rum...or whiskey...or gin -- or anything else outside of wine, beer, and cider.2nd: Sunday there is no regular menu and while the owner cooks a little something -- I would recommend eating somewhere else, or bringing something in (Francis says its OK!)"
The Starry Plough,"Apr 27, 2008","fun little place.  beer only (slightly strange, but a full liquor license is a bastard to have).  I've only been on Sunday Nights, which is ""Irish Sing-A-Long"" night.  And by ""Sing-A-Long"", I mean ""mandatory"".  you will get shushed if you aren't participating, or at least shutting the hell up."
The Starry Plough,"Apr 27, 2008",Like this place for the events it holds. Totally recommend coming for poetry slam at least once. Recently tried monday night irish dancing too! FUN! Get there at 7pm sharp for the lesson.
The Starry Plough,"Mar 22, 2008","Oh, the Plough. How I love thee.I have seen my favourite local bands here, from Toshi Reagon, to Love Dog, the Kasey Knutsen Band and Disappearing Completely. The ambiance is great - a wall with a poem painted on it, flags from all countries, of Che, of protest of US invasion of Nicaragua in the 80's, and seemingly home-made flags of Plughs that are starry. Cute.The Guinness and pub food are delish, and most importantly (for me), the management, bartenders, and door staff are ALL super mellow, kind, and friendly. A perfect neighborhood spot, with great sound and always a mixed crowd.Just anther reason to stay in the east bay and avoid the rowdy ego-pumped bullshit of city music venues. Word."
The Starry Plough,"Feb 18, 2008","This is a mediocre Pub.  Firstly they don't serve whiskey, which is an outrage.  The music is often decent, but the wait staff doesn't work the floor, which means you can get trapped away from the bar at a table and unable to get a drink, especially when it's crowded.  They could significantly increase revenue if they had cocktail waitresses to bring you drinks, instead they compensate by sticking you with a COVER CHARGE OF UP TO FIFTEEN (15) DOLLARS.  I don't pay that much on my let's-go-all-out-in-sf nights, let alone for some back roads Berkeley ""pub.""  The bouncers can be pretty snooty about the cover charge -- don't think that by arriving early for dinner you're escaped, instead once the band arrives they'll go around and take a collection.  Pay up or get out!While the kitchen can be good (and I'm generally a huge fan of alcohol establishments that cater to the late night munchies), the quality varies widely.  One time I was informed that they were only servering the daily special, which was lasagna.  That certainly sounded good enough to me, until I saw the woman go to the back, scoop lasagna out out of a Costco foil tray, and then stick it in the microwave.They also boast to be a ""former home of the Berkeley IRA.""  Here's a question:  if you're a member of the IRA, and your organization's purpose is to fight for the independence of Ireland, should you be in Ireland fighting for independence?"
The Starry Plough,"Jan 27, 2008","I am walking distance from this one and so have been here a bunch of times over the past several years. To me this is an unpretentious local watering hole with some great characters. When I have stopped in on my own for a beer while heading from here to there I have had some really amazing conversations with some kind people hanging out. And who can complain about the Imperial Pint? And frankly I love their cheeseburger and fries. These are frighteningly authentic fries here people. I am talking about a huge portion potato wedges bigger than your fingers brought to your table with all the condiments. For some reason I always slather mine in the malt vinegar that the fella from the kitchen brings to your table along with ketchup, mustard, and mayo. The burger may not be made from a politically correct grass fed cow who willingly gave its life for the good of humanity (not sure where they get their beef), but it is damn good. Thick. Juicy. And with a big old pile of crisp lettuce, a nice thick slice of tomato, onions, and pickles. And all of that is served on the plate next to your burger so you decide what to put on wnen they bring it to you. (I always eat the pickles on their own first). As far as being a music venue is concerned it can get absolutely packed but even when it does the people all seem very cool. Not pushing their way through the crowd. The one thing I wish they had was Sunday lunch hours. After writing my review I am now craving one of those burgers and I   they don't open till 4! Oh, did I mention the Imperial Pint?"
The Starry Plough,"Jan 27, 2008","More of a 3 1/2 star place, but the music was great so I'll round up!  Like someone mentioned, the lighting in this place is brighter than a bar should be.  That being said, I must have come on a good night for music! I heard 3 bands and all were awesome and sounded great because of the revamped system. The stage was nice, but the place is small and the sitting/standing situation is a bit awkward.  I wasn't much in the drinking mood, but the bartenders were nice and there is a $10 limit if you want to use a card to pay. Oh and the bathrooms were seriously the cleanest bar bathrooms I have EVER been in! I will definitely be back if there is a show I want to see."
The Starry Plough,"Jan 27, 2008",Now I am ONLY rating this bar as a music venue because I came to the bar already drunk and never bought any drinks but I had a great time dancing here to Izabella last night. The dance floor was big enough for a large crowd and the stage is elevated enough to actually be able to see the band which isn't always the case in the bay area. The stage area was nicely decorated and the music sounded great to me (I'm not an expert at sound by any means).
The Starry Plough,"Jan 25, 2008","Really good place to catch local bands live. Have been lucky enough to come in on a couple of nights when the lineup was rather awesome. As a venue it's a bit small, and hard to seat everyone who comes in to catch the act on a good night, but then again standing while listening is neither strange nor hard to do, so. Drinks are okay, prices are okay, but don't make the bartender mad or he'll slam a glass down onto the bar next to your head (if you are my friend so-and-so...)."
The Starry Plough,"Dec 26, 2007","I came here with a lady, grabbing a drink on a sunday night, just lookingh to hang out.  I had read about the Irish themed music/band that plays every Sunday night but I wasn't sure what to expect.  We got in, grabbed a drink and then pulled up a couple chairs next to this group of ten or more people, each playing a different instrument, just jamming to Irish tunes.  It was amazing to listen to the great music and to experience the classic Irish neighborhood feel that the musicians excuded.Great place to come with a date, or with just friends.  And they have darts!  Wahoo!"
The Starry Plough,"Nov 20, 2007","I've gone here for the live music, you have your good bands, and your not so good bands.  Whatever, that's all right with me.  Not enough seating for the live music portion though.  The pizza I had there last time however, was sooooo freakin' yummy!!  Mushrooms, sausage, cheesy cheese, really, it was sooooo good!!  And I tasted a bit of wine on it too.  Fantasmic pizza, good venue for live music, not sure about the alcohol...."
The Starry Plough,"Nov 18, 2007","If you like to be around upper class wanna be hippies (or yippies) and their babies on a Saturday night, then come here.  At least that is how it was last night when I went to see my friends band Blue Rabbit play.  What I found out when I arrived  was that it was a CD release party for some folky chick.  Every single song sounded exactly the same AND she played for an hour in a half BEFORE my friends band.  DEAR GOD! It was The most boring night, I could barely stay awake!They had food, my friend got an uncooked chicken sandwich, and we got garlic fries (that we didn't order) instead of garlic bread, and they only had beer and wine oh and yeah...Nantucket Nectars!!!! Woo hoo!  I thought it was a pub. Liquor would have saved the night from being a total loss.It may not be like this all of the time, but something tells me those yippies and their babies are there on a regular basis.  That shit freaks me out.  I'm staying in SF."
The Starry Plough,"Oct 29, 2007","So I went to this place this past Saturday night as part of an adventure with Rox M.  - and I have to say, I'm glad that she dragged me along to go there with her .....really nice first impression, nice atmosphere and a diverse group of people being there. ordered a 10"" pizza with sausage when stomach was growling and  it sure did feed the two of us just fine with a price that is more then reasonable to me. Nice selection of beers, too and so will definitely check out this place again in the near future. Also a plus - really close to Ashby Bart, a quick short stroll around the corner"
The Starry Plough,"Oct 25, 2007","As an Irish chick, I give this bar a solid 3. Yep, no whiskey. What's gonna go in my IV before I kick the bucket? Whiskey. Why? Because potatoes won't fit in the tube.I can't believe it took me this long to get there, but it was a bar. Just a bar. Like my man said, a very well-lit bar...too well lit. And the bathrooms a bit too clean--not that I'm complaining. But it didn't reek of rotting wood, cheap perfume and regurgitated alcohol--which is what I'm used to in an Irish Pub. If it's anything different, I am suspicious and there must be bodies buried under the stairs.The bartender was great, sweet and attentive, so ploughy stars for that. She keeps a smile on even though it looks like she's working in a hostel.It did smell a bit like old man in there. It could've been the gaggle of Bukowski's sitting around drinking, playing cards and going apeshit over the Sox game. They had fingers like Cheeto's and reeked of stale smoke when you walked by. I chose to sit by an open door.They serve pizza. And burgers. And sell T-shirts. I don't know if I'm down with that. I DO like the fact they have open mic nights, Celtic music (not that you'd catch me doing any Lord of the Dance bullshit) but it's admirable that they are a host to so many diverse events. If I'm in the neighborhood I may stop by again. If there is a good band playing, I'd definitely stop by. And bring my own flask. Shhh."
The Starry Plough,"Oct 24, 2007","When I used to live in the neighborhood, and went there all the time, this would have been a 4 or 5 star review.  These days, I'm just over the Plough.  Just went there for the first time in a few years, and it just wasn't doing anything for me.      There are a few things:1.  They don't have whiskey?  Wow.2.  People were watching the World Series on a tiny tiny TV.  In an Irish bar.  A well-lit Irish bar.3.  Did I mention it was fantastically well-lit at 6pm on a Wednesday?  That's just wrong.4.  According to the lady, it smelled like sweaty old men.  Can't tell you but I'll take her word for it.     Back when I lived around Ashby BART with 3 other roomies and communal meals, the Plough was fantastic.  Saw Jonathan Richman there.  Just missed Frank Black.  They did poetry slams.  I wasn't into the Irish dancing, but it came with the territory.  Now, the Plough doesn't have that much to offer, but I'd still go to a show there if they got Frank Black back . . ."
The Starry Plough,"Sep 12, 2007","Irish pub? Pubs have whiskey. Restaurants have beer. There used to be a ""bar"" in Philly across from Bob and Barbaras called the Tri-tone. I saw Mark Helias there. The Tri-tone had 3 bottles of cheap well booze on a slab of plywood propped up with milk crates. Great cutting edge music; genuinely silly home depot style bar. The Starry Plough is to irish pubs what the Tri-tone is to a bar. Maybe I'll be back.p.s. if you want a good irish pub see my review for O'Donovan's in Minneapolis"
The Starry Plough,"Jul 26, 2007","This is a great place.  I've seen some truly inspiring, vibrant slam poetry, straight from the soul and even performed here once myself.  It saddens me to see very degrading comments by some reviewers here about the SP, venting their perceived stereotypes so harshly, they becomes caricatures themselves--the thought of such self-absorbed individuals representing what San Francisco (a city I love) is to an outsider makes me grimace.  To come back to business, the Starry Plough is a heartfelt real community center that I reckon, is going to be around for a long time.  Doesn't get better than that."
The Starry Plough,"Jul 18, 2007","My first intro to The Starry Plough was on (what else?) Saint Patrick's Day. This being yet another ""passed it a million times for the last 10 years but never went in"" establishments, I am actually glad I never went or else I may not have kept my waifish figure for so long. *note said waifish figure no longer exists on me.*I wanted to be immersed in sweet music, rich heady beer, and savory brined meaty deliciousness (from the oven, you dirty birds). I was on the hunt for corned beef and cabbage. All hands pointed to here or Becketts. It was closer to home and not the insanity madhouse (well, almost, but not quite) of Becketts so two of my bestest friends fell prey to my promise of beer and briny meat to partake in St. Paddy's Day, Starry Plough style.The corned beef, cabbage and potatoes were great, as a return trip w/ JR reminded me. The Irish have a good thing going with all that salt and spices cooking up a pinky slab of beef. Being piggish as we always are, we tried to go for seconds but they ran out. Not surprising since it was around 9:30, so we tried their fish and chips. Too bad I don't remember how good it was, because my focus the entire day was seeking out the corned beef and cabbage so it looks like I'll have to go back and have a rematch. JR and I also had their chicken pot pie on another occasion, which was less desireable than the corned beef but on Sundays they apparently don't serve the full menu, they just make one veggie and one non-veggie dish. The crust was more biscuit-like than pie-crusty and most notably a good number of the potatoes in the pie weren't cooked throughly (there's a reason why chefs try to make everything uniform). We were starving however and ate around the uncooked potatoes, too busy listening to the reels, jigs and ceilis to care too much.  Many, many beers later, some spilt due to brimming pint glasses and inebriated jovial folks, an ear full of Irish tunes and two happily fed friends, we left the stuffy, humid building with good memories of good  food, good beer, good music and great friends. Thanks Starry Plough for the first but surely not the last St, Patrick's Day under your roof!"
The Starry Plough,"Jul 11, 2007","My friend Tom was in a band called Farma and they performed here.  I saw a few nice performances here other than them also.  Somethimes they had a dance DJ who was good.Great Irish beers on tap.  Good place to get drunk.  Makes me feel proud to be part Irish when I go there.  Why, I don't know, it's farfrom perfect.  I guess I like the Irish vibe there.  Sometimes they have Irish music and Irish customers."
The Starry Plough,"Jun 28, 2007","I don't care what anyone says, I love the Starry Plough. My best friend and I come here for poetry slam night when we can. We made our first embarassing attempt at slamming a few years back at this place. We have unforgettable memories with the Starry Plough."
The Starry Plough,"May 17, 2007",I lead a rather sheltered life in my 7x7 square of San Francisco... However last week I got out to the Starry Plough to see the Berkeley finals for Slam Poetry and had a BLAST!!! Truly a great pub that I will leave my bubble to visit again...
The Starry Plough,"Apr 28, 2007","Kind of biased, since I go here for the poetry slams, and those are inherently fun.  So stars for hosting them, Starry Plough.  And the beer wasn't bad, either. ;)"
The Starry Plough,"Apr 21, 2007","Well...there's the Starry Plough in Berkeley. There is the Plough and the Stars in Inner Richmond. One is an authentic Irish pub with music 5 nights per week, the other probably hosts music on a similar schedule but really shouldn't. I was slightly interested in going to Berkeley last night & seeing Wayward Sway perform at a bar similarly named to one of my favorite Clement St bars. They usually rock whatever venue they enter, but this was definitely an exception & not even their fault. From the start of their set, the sound was horrible. I'm not over exagerating, either. It sounded like the audio engineer was deaf--the instruments were about the same level as the vocals. A friend in the band mentioned that he didn't have stage monitor the entire time.For a ""live music"" venue & pub, this place horribly fails. Maybe it was a bad night for the audio guy, or maybe the apathetic & stuffy Berkeleytypes forced him into a downward spiral of not caring either.BEST PART:Thomas Kemper Root Beer on DraftIF YOU ARE ASKED OR HEAR THAT A FRIEND'S BAND IS PLAYING THIS VENUE, TRY TO TALK THEM OUT OF PLAYING HERE AT ALL COSTS!"
The Starry Plough,"Apr 21, 2007","Hmm... What can I say after my first foray into Berkeley nightlife?I'll stay in San Francisco, thank you very much.Went to the Plough last night to see a friend's band play. A folky, bluegrassy, hand-clappin', foot-stompin' crew. We were prepared for a good time; we'd heard good things about this place. That it was a great little pub-venue for local acts. We were expecting, well, um, FUN.But alas, this place was a real dud. First off, the kitchen was closed when we got there, at 10:00. Um... okay. What now? We'll get something to eat in the neighborhood! Only there's NOTHING in the neighborhood.But hey, it's not the Plough's fault the neighborhood is a snore. Also not their fault is the lame crowd that gathers there. The place was full. Full, alright. Of people drinking coffee and water (and one guy SLEEPING) and engrossed in conversations that I'm sure were way too sophisticated for us SF hoodlums to join in on. Because the joint had the most unfriendly vibe of any bar I've walked into in the Bay Area.They listened politely enough when the music started -- TOO politely. But they also never smiled. I kid you not. There was no smiling in this bar. I felt mildly retarded, grinning and swiveling to Martin's music.And they golf clapped. Once again, I kid you not. Golf clapping. To bluegrass.But again, that's a product of the people and not the bar. What IS the Plough's fault is that their sound guy SUCKS. Maybe it's because it was 4/20. Maybe he had a little too much wacky tobbacky, if you know what I mean... But he clearly was not hearing the same music we were hearing. Dude, vocals up. Stage monitors, perhaps? Seriously. It's not that hard. Four people shouldn't have to come up and tell you. Or maybe it's true: the Berkeley-ans are more intellectual than us San Franciscans. But our ears are definitely more refined."
The Starry Plough,"Apr 15, 2007","Easy going local pub.  I only drank, never tried the food.  I saw a couple bands there, who were both quite good.  A very comfortable venue.  The only negative I had that night was that the guy who was supposed to be collecting money for the bands came and asked for money halfway through the show, as we got in well before the bands begun.  I think that this was a pretty classless move on his part."
The Starry Plough,"Apr 14, 2007","Went here last night. It was everything I dreamed Berkeley would be and then some. :) Bar was a typical neighborhood bar, patrons were typical Berkeley. The band that played was really good (wish I could remember their name)."
The Starry Plough,"Mar 18, 2007","Went here for St-Paddy's Day last night and had a blast!  The band was fun and the crowd was into it.  It was really cool seeing people do Irish step-dancing...and fun to just dance around in Irish jigs!  The Guinness was pretty good, and I was actually surprised at the selection of beers (for an Irish pub).  Though it would have been nice if they had a liquor license so the wife could have had some Irish coffee or Baileys (she ain't a beer drinker).  Since it was late, the kitchen was closed so we could not actually try any of the food.This was my first time here and hopefully will not be the last.  The place had the feel of what a real Irish pub is supposed to be...neighborhood bar where people can hang out."
The Starry Plough,"Feb 7, 2007","An authentically grungy Irish pub-cum-cultural center situated in south Berkeley (""Broke-ley"") near Ashby BART, the Plough is a home away from home for grayhairs and willowy maidens alike. The food is greasy (but fairly decent) and dirt cheap ($2 burgers! Even dirt isn't this cheap!), the bar keeps BOTH Guinness AND Murphy's on tap, and is often tending by a charming 30-something dark-haired Irish lass who taught me a few words in Gaelic (ga ha mahagith to you too, darlin'). Their website calendar isn't updated frequently, but know this: weeknights you can expect a local cadre of regulars to bust out their fiddles, mandolins, and guitars to work up a feverish jig while patrons  nurse their stouts. Weekends usually feature a line-up of newly minted bands straight from their garages--not a good time for a quiet conversation. And here's the biggie--a dealbreaker for some--Wednesday nights are Slam Nights, when the Plough charges a cover to support bad poetry. The only time I was ever impressed by the quality was about five years ago when Mike Cirelli dominated the local poetry slam scene with his odes to waitresses and Point Reyes (dude even published a chapbook called ""My Tarnished Heart Still Blings"" before getting out of the inbred Slam scene for good).Still, for a local hangout with no pretense, no meat-market, and  good vibes (a good thing, in vibe-friendly Berkeley), the Plough is a Brokeley favorite."
The Starry Plough,"Jan 25, 2007","This pub is a Berkeley institution, with a nice beer selection and a fantasticly simple grill serving the best cheese burger in the Bay Area.The vibe is VERY laid back, friendly and neighborhood-y. During the day it's a group of local characters until the music kicks in then the age range drops.The booker at this place is a top notch, she keeps the music and performances very eclectic. Plenty of  live music- both touring acts and locals. I've seen some bigger names at this place. The open mic and poetry slam happen every week as well as Irish dance lessons and an Irish jam session."
The Starry Plough,"Dec 26, 2006","Not your traditional bar, but not bad either.  This place is offbeat enough for me to dig it.  I didn't mind the brighter lights, and I enjoyed watching the Irish dancing on a Monday night, even though I did not partake.It seems to be a very Berkeley crowd, intellectual/radical hippie.  I sat at a table eavesdropping on a guy at the bar telling practically anyone who'd listen his conspiracy theory about the war for oil... oh Berkeley!  It's unmistakable.I enjoyed it for what it was, not the best place ever, but friendly with some pretty decent conversation."
The Starry Plough,"Dec 7, 2006","nothing like finding comfort in an old familiar space, with decent food. the fish & chips tonight were dissapointing, but filling. still can't help but love the charm of this little corner pub."
The Starry Plough,"Oct 9, 2006",A dirty ghetto cool vibrant musical venue. Different bands and diverse crowd.Sorry I don't have much else to say - I was very sleepy and hungover when I went.
The Starry Plough,"Sep 5, 2006","For about 6 months, a couple of years ago, I played open mic here every Tuesday.  Sometimes it would go until 1pm.  I enjoyed myself, even though open mic can be brutal here (as I guess it can be most anywhere), because people are getting wasted and they want something entertaining for the most part.  They don't want you to express yourself artistically so much as make a fool of yourself, which is fine.  Definitely fine. Anyway, I like the Starry Plough.  I appreciate people getting up and doing whatever it is they do. I think the Poetry Slam Wednesdays is a lot bigger than open mic Tuesdays. Their beer selection is poor, but that's an Irish pub for you -- it's all about the Guinness."
The Starry Plough,"Aug 20, 2006","The Starry Plough hosts many different events. Which means that you should probably check what event is going on there before you head out, because maybe you're not the kind of person who wants to spend their Tuesday night watching depressed Berkeley girls with shaved heads twang away on their acoustic guitars while singing about lust. I know I'm not. Thankfully, Starry Plough has a decent enough selection of beer so you can at least get nice and hammered during the Tuesday night open mic session. Bounus points for you if you pass out.This place, I think, has plenty of ambience. It just isn't the hip kind that you can get in San Francisco at nearly every bar you go to. The Starry Plough is laid back as hell, and it's more of a community atmosphere. Friday and Saturday nights are their live music nights. Once again, a very hit or miss thing. Awesomely awesome bands like Charming Hostess, Idiot Flesh (rip) and The Kehoe Nation have played here, but that don't mean crap. They're really lax with their booking policies so you could end up watching some group of 17-year-olds who have no practice outside of their mom's garage.Another heads up: a lot of the regulars at the plough are weird as hell. Middle-aged, former hippies who damaged so many brain cells while dropping acid that they now forget to wear deodorant. Personally, I find it endearing."
