place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bb45f156e402d2eb59d1dd6f77ad3610,4,"This place is great. Good beer, great bartenders with great personality and a smile for all comers. And they have some interesting events that are a lot of fun weather youre participating or just watching. Highly recommend this place.",5 years ago,2019-03-29 13:04:30.438685,,,,0,108,139,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,08d25e61a4d3c3cacb733f8c5166c067,5,,5 years ago,2019-03-29 13:04:30.443060,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,67c4d48f2a5c3cd1f2baaaa89f00008e,5,Family friendly. Good beers and good food. Great neighborhood spot.,5 years ago,2019-03-29 13:04:30.445981,,,,0,10,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3015fe28e938ca48590add3f1a1f9e60,4,,5 years ago,2019-03-29 13:04:30.449486,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,eda7a1d89f45685729021c320651591b,5,,5 years ago,2019-03-29 13:04:30.452059,,,,0,71,54,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bbe8a649ac3ca20fc766ad6dc0594d70,5,Great Irish pub. The music the night I was there was fantastic.,5 years ago,2019-03-29 13:04:30.454624,,,,0,75,63,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,aed149925372f3fc7051bcbb5a686731,5,,5 years ago,2019-03-29 13:04:30.457487,,,,0,22,256,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e576edbcf04d124cf3d89802f99b1943,5,The friendliest pub around! Come on Sunday nights to enjoy live traditional Irish music. Tasty home cooking and generous portions!,5 years ago,2019-03-29 13:04:30.460044,,,,0,51,81,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ccf62c328dd6d8eb4d8e6b4836a87651,5,,5 years ago,2019-03-29 13:04:30.462741,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,526d3333ab0e6289886e288f208caee6,5,"Always lively neighborhood place! Lots of fun stuff on stage - music, poetry slams and open mike. They make a great pizza and good bar menu overall. Lovely neighborhood place!",5 years ago,2019-03-29 13:04:31.141327,,,,1,99,164,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ec1620462c2c9436c33bde3e61d161c3,5,,5 years ago,2019-03-29 13:04:31.144943,,,,0,36,24,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f859309990a529b2333296ceac974204,5,,5 years ago,2019-03-29 13:04:31.147976,,,,0,28,247,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f9c65380f7492c633686b17531f33df5,5,"A local thats been a local for so many years. If you like your Irish Pub to never change, this is your place.",5 years ago,2019-03-29 13:04:31.150947,,,,0,528,3695,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,dd0545ec133f99903029998f6d89852e,5,Great live music. Great vegan options as well,5 years ago,2019-03-29 13:04:31.153746,,,,0,78,78,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a84307150517614fef5ac790be930aae,5,,5 years ago,2019-03-29 13:04:31.156587,,,,0,33,16,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,49eb44a8738becef0327a8e2e60ad62e,5,,5 years ago,2019-03-29 13:04:31.159033,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3e4ba929ba8e2c7820db4aa8b32be5a6,5,,5 years ago,2019-03-29 13:04:31.161001,,,,0,16,8,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c9f2fd1497669ef05c2daa0b180fdbdf,5,,5 years ago,2019-03-29 13:04:31.163124,,,,0,10,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,8470b3b4d3444d6f61e54f7f08d75592,4,,5 years ago,2019-03-29 13:04:31.165338,,,,0,18,24,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2e4f006209ee9afb5f55fd534d438ff7,4,,5 years ago,2019-03-29 13:04:31.720727,,,,0,65,69,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,50434a8fe493a14c603bf88d924da53f,5,,5 years ago,2019-03-29 13:04:31.724082,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d792c87df3f13e9e7f52a6c1c0b74822,5,Very enjoyable. Like the old school dart boards and the ceili dancing is great,5 years ago,2019-03-29 13:04:31.726461,,,,0,29,13,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bf3dc53cbd53720dfe95e84c5fa2b14d,5,A very good Irish Pub with great music good food good people I always have a good time when I go there I enjoy their meals and their company even more people are awesome who work there a different band every night they have Irish dancing they have a bulkan night free funk night every Thursday they have a poetry slam a free mic night their food is absolutely delicious and the portions are humongous they serve beer and wine and they have darts a real Irish Pub.... Local musicians perform there its a very hip joint the owners are just awesome,5 years ago,2019-03-29 13:04:31.729303,,,,0,19,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5a0aacee95ebaa5dfe2839cc1b2a3a83,5,,5 years ago,2019-03-29 13:04:31.732015,,,,0,28,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0b6f0d31cadae1409d8666ea93c7fe86,5,"I held an event here recently and the space was perfect. The people are extremely welcoming, nice, and helpful. Theres plenty of tables and seating, and a stage for music. Great place with a true appreciation for traditional Irish music.",5 years ago,2019-03-29 13:04:31.734471,,,,1,251,798,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9f777d00c61ba229cb98c2d9b2895121,5,,5 years ago,2019-03-29 13:04:31.737332,,,,0,139,254,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,28511492abcb26f60f63bc7364ba852c,4,,5 years ago,2019-03-29 13:04:31.739842,,,,0,6,24,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,68e8b17575352f266c187a78ae0c2449,4,,5 years ago,2019-03-29 13:04:31.742362,,,,0,14,15,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5bee15081653aebc7b9c83c7550f7266,5,"Anyone can be comfortable at The Starry Plough either alone or with a group because if youre alone, youll soon be yakking with a group between the songs and comedy routines (or during).  I go there Tuesday nights when audience members who want to get used to being performers, can.  But, many others are already on tour as was Laryssa Birdseye and her drummer who I happen to plop down next to.  And everyone else in between is enabled to do what they do in an accepting atmosphere (usually).  IFK you want to eat, the food is delicious, although I cant see how any one can eat a half-foot-high hamburger with dignity.  I live for the bread pudding topped with ice cream thats drizzled with a design of heavenly chocolate sauce.  My mouth is watering for it now. Even their 5-scoop bowl of ice cream, sauce and nuts is worth waiting for while enduring a dirty comedy routine.",5 years ago,2019-03-29 13:04:31.744764,,,,0,4,35,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1f33707cd54dde62e3b35d88abb113d3,5,This is an amazing pub for Irish music and drinks. I love the staff here! Definitely a place Id recommend for authentic Irish music in the East Bay,5 years ago,2019-03-29 13:04:32.245349,,,,0,62,40,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,86c40d80b083e296dcd73bacc61db28a,5,,5 years ago,2019-03-29 13:04:32.249383,,,,0,37,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f3182f9b2b6a34e244e0afbda2a66150,5,,5 years ago,2019-03-29 13:04:32.251897,,,,0,3,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a99066caa830849b231a07705d8395bb,5,"This place is an Irish Pub. . . In Berkeley.  The sessions are fun.  Not enough seating for how popular they are, but I have such a great time, I dont even care.",5 years ago,2019-03-29 13:04:32.254358,,,,0,42,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,be2614fc8c6b7341fc0c8999f6c5a4d6,5,"Great staff, great food, wide selection of beer. I was here for a live show - it was a good crowd and a lot of fun.",5 years ago,2019-03-29 13:04:32.257131,,,,1,62,222,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4e0dc02e6a9ae4837a3aecc86469a00c,5,"The Starry Plough is an indelible staple of Berkeley culture, with daily entertainment - ranging from traditional Irish music to open mics and funky nights - great food, darts, and fantastic people. I would reccommended this place to anyone looking to unwind after a long day",5 years ago,2019-03-29 13:04:32.259943,,,,0,247,44,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c77b4b69f6a4b7b770d397d6efdc5c82,5,"Shepherds pie and house lemonade amazing . Always the latest games, darts, musicians and spoken word artists. Solid menu with expert staff and great customer service. Always come back here.",5 years ago,2019-03-29 13:04:32.262376,lol your too kind,5 years ago,2019-03-29 13:04:32.262376,0,110,44,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,eb4dc7a5cfb1de8473d75cfbd677076c,1,,5 years ago,2019-03-29 13:04:32.265178,,,,0,103,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a5ec5b74f584a0637711d5c50f9c392c,4,"Went to Balkan night here, the atmosphere was good, the band La Peche was amazing.",5 years ago,2019-03-29 13:04:32.267353,,,,0,63,172,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4e0e442051ff64b22ded5c9557713c1e,4,,5 years ago,2019-03-29 13:04:32.269699,,,,0,16,21,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,58e822e796efb90676076b395f8c0eb5,5,,5 years ago,2019-03-29 13:04:32.762419,,,,0,22,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b45d268b03f5b519053f288b1bb4626a,5,The best place to be on a Thursday night!,5 years ago,2019-03-29 13:04:32.766349,,,,0,18,5,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e8c2580a5093a83c71edf01a3904ae2d,5,,5 years ago,2019-03-29 13:04:32.769919,,,,0,418,400,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,82491c8553d930f87a66c2e8c044ead5,5,"I come for good food, offers great music and bier.",5 years ago,2019-03-29 13:04:32.773445,,,,0,132,22,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,111dc408d4a874a511d1c550c7a8839a,5,"Irish Dancing on Monday Nights, 7:15pm to 11pm it is the BEST!!!",5 years ago,2019-03-29 13:04:32.776331,,,,0,9,6,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,891e150b99db74e984ce8986966ed27f,5,,5 years ago,2019-03-29 13:04:32.779083,,,,0,153,19,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3428f2e7439b777a4b07daa0df1e7cf4,4,,5 years ago,2019-03-29 13:04:32.781571,,,,0,191,123,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d236a020f52a9b5a72846f8bb30a8e69,5,,5 years ago,2019-03-29 13:04:32.783983,,,,0,23,10,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,27eff21a4c6b329f236cfb344aa92626,5,,5 years ago,2019-03-29 13:04:32.786329,,,,0,25,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,304d061d7b36849d2f17ff20f337cc73,5,Funk night is so much fun,5 years ago,2019-03-29 13:04:32.788341,,,,0,28,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f1afaba46b6e423aeea982bc88f87391,4,,5 years ago,2019-03-29 13:04:33.352519,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c5cf731cff40cc92dcdee8b755395029,5,,5 years ago,2019-03-29 13:04:33.354702,,,,0,12,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3746ee631a8c64b8a87adb0a2bf9644b,5,,5 years ago,2019-03-29 13:04:33.356824,,,,0,34,317,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,59442245fc19cae5cd87334fcd4ad0b4,5,,5 years ago,2019-03-29 13:04:33.359178,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1202b6deb0de7573105d7155bcaa9e3f,5,,5 years ago,2019-03-29 13:04:33.361170,,,,0,13,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,aff00eae6376b01c35c2693ad14ec76c,5,,5 years ago,2019-03-29 13:04:33.362960,,,,0,1,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3a51eafadd28188de156c8c978942802,5,,5 years ago,2019-03-29 13:04:33.364861,,,,0,8,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b36f7237f83505f3a4fd22a7c4e22b9f,4,Great Music. Good Food. Thursday Nights are College Nights but the bands are Well Seasoned,5 years ago,2019-03-29 13:04:33.366742,,,,0,58,98,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d7e37a64d17dcc930d249a0b0c451fc4,5,,5 years ago,2019-03-29 13:04:33.368982,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e60de03c5170399e8a134ee9ac073a42,5,,5 years ago,2019-03-29 13:04:33.370573,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,72298ffe83e52fbefaef3dbf16d85ca0,5,,5 years ago,2019-03-29 13:04:33.892788,,,,0,5,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4da66db2247547f1836227d7bed76ad6,4,Go place to bring kids and have adult fun,5 years ago,2019-03-29 13:04:33.896857,,,,0,22,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a60cd78f5d32bd6ce52cbb8561904a6f,4,"Such a funky spot where all are welcomed to groove. Great food, great music. Would have liked options for seating.",5 years ago,2019-03-29 13:04:33.900584,,,,0,42,32,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,58682ed60e96e22ed81337867d182330,4,Good place for open mic,5 years ago,2019-03-29 13:04:33.904123,,,,0,214,712,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0708296f460707e872ed8118a5ba07d5,5,,5 years ago,2019-03-29 13:04:33.907527,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7fd1d9a47d27ad49c6a16bd0ad82b828,5,,5 years ago,2019-03-29 13:04:33.909834,,,,0,15,5,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b279f77e95f683d93141afbad8867085,5,,5 years ago,2019-03-29 13:04:33.912239,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4629b2737dadcec00b746537dec24a96,5,,5 years ago,2019-03-29 13:04:33.914548,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9953098881a5b42364ff1d8f575155f8,5,,5 years ago,2019-03-29 13:04:33.917003,,,,0,136,296,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,06dfe028394ec2fddd3b85cda2895565,5,,5 years ago,2019-03-29 13:04:33.919515,,,,0,32,12,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5fe86db8d6b7313e63306036e8f7ee01,5,,5 years ago,2019-03-29 13:04:34.462793,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,aefc2c71f394d66da4a51ea870c87582,3,,5 years ago,2019-03-29 13:04:34.465910,,,,0,19,15,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e8b7558706e98bd9490f020cd4e053c6,5,,5 years ago,2019-03-29 13:04:34.468985,,,,0,42,32,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6a56c6e5d5c2e9ea2d132a66af40f8a8,4,,5 years ago,2019-03-29 13:04:34.471625,,,,0,31,55,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f14c3d684c8e6cb22da6848cc2ce4a92,4,,5 years ago,2019-03-29 13:04:34.474170,,,,0,9,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,690357decdbe8f8dc87601c27b6b7d9f,5,Super friendly staff and local crowd,5 years ago,2019-03-29 13:04:34.476662,,,,0,50,22,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,92e8870de50ed1074670590c27091da8,5,,5 years ago,2019-03-29 13:04:34.479229,,,,0,12,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4a652979818478248d32672ee61fbca3,3,,5 years ago,2019-03-29 13:04:34.481201,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f08d63495cfdd05bba274e45cbb82d26,5,,5 years ago,2019-03-29 13:04:34.483188,,,,0,19,95,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e196ff899c8ddc32e6e8f4dc49c2f16b,5,,5 years ago,2019-03-29 13:04:34.485350,,,,0,1,4,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,13cf61e1cf9e527c2c4716a99cae7590,5,,5 years ago,2019-03-29 13:04:35.011251,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,53d2f5b2dc8e938fb76ef12c02bfa6fb,4,,5 years ago,2019-03-29 13:04:35.015503,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,25b6c0eb4a592447383a940b3c4122f8,5,,5 years ago,2019-03-29 13:04:35.018738,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,31aa179f075ab5e399566832c79f1e6d,5,"Great spot to listen to live music, see open mics and grab some brews.  Not full bar, so be ready to drink some beer",5 years ago,2019-03-29 13:04:35.021580,,,,0,15,16,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,af88db93203f7c733647b897c0d33a48,5,,5 years ago,2019-03-29 13:04:35.024901,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,dcd73ddbfad3fce95bdec539f468ebb2,4,Noisy slam poetry and good poutine,5 years ago,2019-03-29 13:04:35.027208,,,,0,88,18,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0865b1a6a50657ce3902db58ca0c5fa2,5,"Friendly, helpful bartenders, tight but well curated beer selection (I saw wine as a popular choice as well). I am new as a visitor to this establishment, but very much appreciate its long timeline in the community via my friends and co-workers over the years. I was there on a Tuesday evening - open mic night was coming up and the regulars who invited me cautioned me it could get loud and conversation less easy after about 7:30 (live music is also featured). They have a kitchen and I hear the food is good but I notice most of the patrons seem to be putting their coin into drink, just the kind of balance one might expect in a good pub. I liked being in the midst of a widely mixed group of folks, very Berkeley; old school a bit in the vibe as the roots go back to at least the 60s.",5 years ago,2019-03-29 13:04:35.030053,,,,1,52,11,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,94c03c2240b21899173e2f5bcc7784ae,5,Outstanding food and service.,5 years ago,2019-03-29 13:04:35.032855,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,fb06d1424f6a91278280ab09cfc2f048,4,Cozy irish pub with good food and live Irish music,5 years ago,2019-03-29 13:04:35.035589,,,,0,55,23,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3cc4ebc3a50bc9412194c8108a7370a5,5,,5 years ago,2019-03-29 13:04:35.038180,,,,0,15,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e481dff6a8a6781279877765200d894a,4,,5 years ago,2019-03-29 13:04:35.559320,,,,0,81,26,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3418866e8410572f6f85089a1fec9db5,4,Underrated Happy Hour crowd.,5 years ago,2019-03-29 13:04:35.562260,,,,0,69,61,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ae1b0d0c5bf5f8a35a3e53f8487b0548,5,"Awesome, Fleetwood Macrame is the ......",5 years ago,2019-03-29 13:04:35.565102,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,cdd2539baf2be57ce79d3d75f976a84a,4,,5 years ago,2019-03-29 13:04:35.567859,,,,0,18,19,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ab2a346d3b3121e42bcb3d5ff64ab524,3,"Happened to be in Berkeley on a Tuesday evening looking for a place with local flavor to have a drink, Found it! Open mic night brought out the locals and provided some interesting and good entertainment. No hard liquor, which was best considering I had to drive back to San Jose. food was great. I dont know when Ill be in the area again, but I would return.",5 years ago,2019-03-29 13:04:35.570523,,,,0,33,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,28cfbe703324deee0bbec685dd7315b5,5,,5 years ago,2019-03-29 13:04:35.573199,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,30bd1aa193a6f662b8fd3f9af6185aaa,4,,5 years ago,2019-03-29 13:04:35.575586,,,,0,10,9,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,48c0692079d59e530384a2f50c3b9e9c,4,,5 years ago,2019-03-29 13:04:35.577902,,,,0,49,48,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2772797ada4aed46a7f1fb7cb858aaef,5,Great music and food,5 years ago,2019-03-29 13:04:35.580063,,,,0,6,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,91ed4be859ea3ee372bdadaa4db85fd8,4,Small but friendly venue. My experience for the 1st time was totally fine. Will go back depending what music group is playing.,5 years ago,2019-03-29 13:04:35.582359,,,,0,104,123,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9c136975a352e1223c8f8842ed6eb7f3,4,"This is a nice bar with a European atmosphere. Fun music on Thursdays, the food is good",5 years ago,2019-03-29 13:04:36.121663,,,,0,78,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c6aadbbd5ebc5b8141818208afc90899,4,,5 years ago,2019-03-29 13:04:36.125431,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2558b7ef995d29b4f339c2530d9de193,5,Great dive bar with live music,5 years ago,2019-03-29 13:04:36.128539,,,,0,163,10,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a148a6691d27078a49c9e230132a90b1,5,Very friendly and helpful bartender.,5 years ago,2019-03-29 13:04:36.131762,,,,0,51,135,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b91315054da4e64b602a85a700bf05ef,5,,5 years ago,2019-03-29 13:04:36.134592,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5b055c312c66c5aa64c06f05ebc88429,5,Very very good place with good music,5 years ago,2019-03-29 13:04:36.136944,,,,0,9,48,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d60809e4c67d34a7b93f88fe422921b9,4,,5 years ago,2019-03-29 13:04:36.139833,,,,0,47,43,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d1499d7f633e1beb3a8e8dc270592a13,5,,5 years ago,2019-03-29 13:04:36.142316,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,65a510b773940e0e70df384f1fc21573,2,,5 years ago,2019-03-29 13:04:36.144302,,,,0,1,55,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,dd28b56cd55c5110f250da217e447386,5,,5 years ago,2019-03-29 13:04:36.146469,,,,0,12,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6779c812a86547bdabed5fa758dde1c2,5,,5 years ago,2019-03-29 13:04:36.718585,,,,0,3,216,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d3a2759c970303018f63b53bfee0b23f,5,"Irish pub, owned by an Iranian American, renowned for its spirit, made for revolutionaries. Great food, beer and wine, and music (poetic expression of revolution). Where for now?",5 years ago,2019-03-29 13:04:36.722540,,,,0,37,79,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,da10a96debbe333249a9603e07417365,4,,5 years ago,2019-03-29 13:04:36.726067,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1cd56eaee863aa192854cdb759d753ff,5,"The food! My God, the food.",5 years ago,2019-03-29 13:04:36.728833,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c77daa933cc33c3648d66003a18f34e6,5,,5 years ago,2019-03-29 13:04:36.731517,,,,0,13,76,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ccc6a62c0c1ca8c5e0b9b188ff0f29c6,5,"Lots of beers on tap, staff is very friendly and the food is tasty.",5 years ago,2019-03-29 13:04:36.734541,,,,0,689,2680,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,970e03c7c4d6a1aaed4696dd96e11446,5,,5 years ago,2019-03-29 13:04:36.737425,,,,0,85,165,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,8e4744f325c985404edf809c0858d171,4,"Good food , cool vibe, and live flamingo band.....good times",5 years ago,2019-03-29 13:04:36.739916,,,,0,181,1236,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,64f3a5dacd718935f6a6f28febc548bb,5,Plenty of music for all... Cold beer n hearty  meals...,5 years ago,2019-03-29 13:04:36.742477,,,,0,56,86,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,67c9f2cdc91591b843304827fc71a9a0,5,,5 years ago,2019-03-29 13:04:36.744873,,,,0,32,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b17a98a6136b8af9ef57d1a412aa335e,4,,5 years ago,2019-03-29 13:04:37.260415,,,,0,3,,False,,
