place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,eea44ba1be40c552ff26cfdb97521ea5,5,"Probably one of the best clubs left in San Francisco. The space is angled oddly, but thats not necessarily, as you can watch from the side of the stage, if you want to avoid the dance floor. Both pdoor andl drink pricesl are fair. Besides all that, the Fillmore bus takes you right to it.",4 years ago,2020-03-29 13:03:04.387231,,,,0,131,10,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,706d02ce30dda62fd501b5d8de129a26,5,,4 years ago,2020-03-29 13:03:04.390487,,,,0,10,138,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,14e4566072e0f0751491833a7c892984,5,,4 years ago,2020-03-29 13:03:04.392998,,,,0,38,22,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2588d46b4954d7113a7f23de5ac84c48,4,,4 years ago,2020-03-29 13:03:04.395498,,,,0,56,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,557634d648452cdfce9aa8e0914ed22d,5,"Thank God for music venues that never die, and this ones a classic.",4 years ago,2020-03-29 13:03:04.398253,,,,0,528,3695,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f191cf99aa51b71b8b0f55ac3f694311,4,,4 years ago,2020-03-29 13:03:04.400737,,,,0,14,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,87ee07bf01019b01a81865ad34a71227,4,Always a good time,4 years ago,2020-03-29 13:03:04.402908,,,,0,97,34,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0bf00183229e2dd1e85d8c6d64674118,5,,4 years ago,2020-03-29 13:03:04.405379,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c2d809ab236acc87d31b9d5a3db6c22b,5,Great music venue!,4 years ago,2020-03-29 13:03:04.937443,,,,0,76,189,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,400864f9f2ea92fac9b004c34d516b62,4,,4 years ago,2020-03-29 13:03:04.941088,,,,0,249,297,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,db0053e304bbfdaa0e1bf09d471ce7a1,5,,4 years ago,2020-03-29 13:03:04.943678,,,,0,1,9,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,73c65860c62e3babe17ea83c66d91d19,5,,4 years ago,2020-03-29 13:03:04.946114,,,,0,33,307,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,17bf37805bfd780f214d90b1e9648cb2,5,,4 years ago,2020-03-29 13:03:04.948576,,,,0,507,1016,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,cffee811302834991ef9027db39edc97,4,,4 years ago,2020-03-29 13:03:04.951075,,,,0,96,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5841672b43642eafe0083b29f3c08c74,5,,4 years ago,2020-03-29 13:03:04.953538,,,,0,12,10,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,fc8d3f0114a8985b41ad48af9d22b9fb,5,So many excellent and legendary performances here. Thank you guys!,4 years ago,2020-03-29 13:03:04.955700,,,,0,107,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7921f3c34c9ad20e79be6da8d1b8bdaa,5,,4 years ago,2020-03-29 13:03:04.958117,,,,0,170,44,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f7ea409a6d8d4678cff72a3105918f36,5,"Bar service was fast, the musicians were wonderful, air conditioning was put on when it got uncomfortable. I look forward to the next concert I come to here.",4 years ago,2020-03-29 13:03:04.960284,,,,0,57,116,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4b68acc8a104332647300b00fab4efec,5,Very cool little venue with food and booze,4 years ago,2020-03-29 13:03:05.466717,,,,0,186,67,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,64a7d77d326f095fe787d19518016708,5,Awesome intimate venue! Prices were fair and staff was very friendly. The venue was clean and welcoming. Really enjoyed it!,4 years ago,2020-03-29 13:03:05.470461,,,,0,76,81,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4967823cb06e318c5019d4e6906ed511,5,"Weird little venue in a kinda seedy area, in my one experience its pretty great.",4 years ago,2020-03-29 13:03:05.473340,,,,0,62,47,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dee588ea3c6983ff2996fd195487db2c,5,,4 years ago,2020-03-29 13:03:05.476149,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c72a893be0db873e1eec759176c47fb6,4,,4 years ago,2020-03-29 13:03:05.478502,,,,0,3,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b9fd6127a4a87d7f902e535c2f1ddedf,5,"BotH is probably my favorite smaller venue in SF. Ive seen some extremely memorable shows there. The shape and sound of the room is great for those mid-size touring acts, but every time I have been, the place was packed, which always feels good to see the strong support for those lesser well known acts. Gotta give it up for this venue for giving those great bands a solid platform. Tickets are usually very reasonably priced. If anything, they seem unrealistic for San Francisco, but thats why I love this place. Holding it down, and maintaining an enclave for the arts and expression to thrive in the heart of a city sterilized by cost of living.",4 years ago,2020-03-29 13:03:05.480884,,,,2,28,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9babcd5c1e3acf47ce586b9fb2009117,5,,4 years ago,2020-03-29 13:03:05.483418,,,,0,229,2027,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7ab2342f61c89fb17a7c921ae8122e83,3,,4 years ago,2020-03-29 13:03:05.485571,,,,0,112,93,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,eb75b0fd0344a94cf53ce4ce00baeac0,5,Small venue with a lot of heart and history. Cash only but they have an atm!!,4 years ago,2020-03-29 13:03:05.487717,,,,0,15,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,805952c50a19334dfa1ad8f6dff37041,5,,4 years ago,2020-03-29 13:03:05.490115,,,,0,3,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6dcf84c16d3e74981099a086c8f44407,5,One of the best places to see a show. Be prepared to get hot and sweaty though :).,4 years ago,2020-03-29 13:03:06.010957,,,,0,128,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,db4a8334d93c1f068c57b0664d08a2eb,5,"The best all-ages club in San Francisco. Full bar, patio, and great staff.",4 years ago,2020-03-29 13:03:06.014625,,,,0,8,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a6178f003b4f5b50daa571351c997089,5,,4 years ago,2020-03-29 13:03:06.017574,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,76f68a1a69fd0d36186481f6d618909a,5,Best venue in the city bar none! Intimate with the bands and a fantastic staff!,4 years ago,2020-03-29 13:03:06.019909,,,,0,85,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1e3ab52da956007eede625becde077a1,5,,4 years ago,2020-03-29 13:03:06.022589,,,,0,7,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3498fa66bbb68e06e9785234ce43941a,5,,4 years ago,2020-03-29 13:03:06.024873,,,,0,4,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1e7902ae9aa2858a58eddf747037576c,5,,4 years ago,2020-03-29 13:03:06.026922,,,,0,39,10,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2b5fa0c459e373d5a7fe04f57a2b68a2,5,,4 years ago,2020-03-29 13:03:06.029064,,,,0,3,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1c8e7372d49b5f33405e993affc89dcc,5,Pretty neat.,4 years ago,2020-03-29 13:03:06.031066,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c24c1119207f331cb856634994ad1266,5,"Totally bodacious establishment, always the best time",4 years ago,2020-03-29 13:03:06.033163,,,,0,11,5,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,41e32adbbbea16f63fa6d7d9bfae2bac,5,,4 years ago,2020-03-29 13:03:06.547224,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e61821b6a37cd4486bfa818815603629,5,,4 years ago,2020-03-29 13:03:06.550264,,,,0,6,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,209e1b22e02d69a4c3686cd1ae875515,5,Love this place! Tiny but always a great time!,4 years ago,2020-03-29 13:03:06.552653,,,,1,30,8,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,89db85eee9c3432736e2740fd63820be,5,,4 years ago,2020-03-29 13:03:06.555482,,,,0,20,6,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,66193a6e1654ef6a5c3064356c3c52bd,5,,4 years ago,2020-03-29 13:03:06.557874,,,,0,129,353,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b855b060743a91edfe37fad3c0725538,4,,4 years ago,2020-03-29 13:03:06.560398,,,,0,12,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,14c62e1d0c12dd3f80a2605a2cbf8f19,5,,4 years ago,2020-03-29 13:03:06.562735,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bc1c7f66a2eb3eb9ef55a0ce0d3f5969,4,Brocas Helm gig on 5/28,4 years ago,2020-03-29 13:03:06.564745,,,,0,23,30,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,731afd1033ca909c6243db681be25e2c,5,,4 years ago,2020-03-29 13:03:06.567161,,,,0,22,196,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c4ef875239a4a3059e7623297818968a,5,"Never been to a bad show here. Wonderful venue with everything i could ever want. Free water, bathrooms, bag check, patio in the back to cool off when the pit gets too hot. Everyone here works very hard and it shows. Absolutely wonderful.",4 years ago,2020-03-29 13:03:06.569312,,,,0,26,17,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,84c5b242c0e92fa5a88eafd36bbcc934,5,Cool location with awesome live music! Friendly atmosphere and good people. Felt very safe as a women visiting on her own.,4 years ago,2020-03-29 13:03:07.852022,,,,0,72,137,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3f088c39bda36c8a09043691f6d944a0,5,Always a place to have a great time.,4 years ago,2020-03-29 13:03:07.855723,,,,0,116,35,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0b9233cb4815022b4b21279ef2b23d18,5,My favorite place to see live music in San Francisco and has been for 17 years. The sound is always great and the atmosphere is perfect.,4 years ago,2020-03-29 13:03:07.858665,,,,0,68,9,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,133f45fd3a3d5bd97848bd5a88bede3f,5,Eat here please the chef is amazing.,4 years ago,2020-03-29 13:03:07.862078,,,,0,25,65,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1342bafffbf2f358d455328b58eb2181,5,Sick spot for under the radar music. Solid parking for San Francisco.,4 years ago,2020-03-29 13:03:07.864856,,,,0,4,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4abfc3bedac5e24281763558c8e800b0,4,,4 years ago,2020-03-29 13:03:07.867136,,,,0,53,253,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c8b59c30a98fc276c1afe1efccf1c59c,5,Great staff and loved the bands. Very loud so thank you for the ear plugs.,4 years ago,2020-03-29 13:03:07.869311,,,,0,15,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,565c05eafc1753ea0c517565896c6dcb,4,,4 years ago,2020-03-29 13:03:07.871738,,,,0,60,43,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d7c9c4e815c0c17a4b1480c946979fda,5,"An absolute classic San Francisco music venue. They take a chance booking so many indie bands, often bands that come through end up coming back and playing larger venues, but this place gives them their start. The patio is fantastic as well.",4 years ago,2020-03-29 13:03:07.873854,,,,0,69,10,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a965664b2257426dd6df6ce325cb274f,5,,4 years ago,2020-03-29 13:03:07.876256,,,,0,54,9,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,633df2523f179ce526bec275ec0139ac,5,,4 years ago,2020-03-29 13:03:08.394017,,,,0,36,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7af72cbe62e73e8a5e9ae5c126e8c7c7,5,"Perfect place for people who love small, intimate shows. Loved it.",4 years ago,2020-03-29 13:03:08.397126,,,,0,23,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,92f889fb302c0d8ffae157d9548fe347,4,"This place is incredible, located in the sunny area of San Francisco, Potrero Hill, every evening offers live music concerts, often punk and post punk by local bands. It has a characteristic outdoor patio and the interior is also really characteristic and very welcoming.",4 years ago,2020-03-29 13:03:08.400563,,,,0,221,1521,True,"Questo posto e incredibile, situato nella zona assolata di San Francisco, Potrero Hill, tutte le sere offre concerti di musica dal vivo, spesso punk e post punk di gruppi locali. Ha un patio esterno caratteristico e anche l interno e davvero caratteristico e molto accogliente.",
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9518abccc4cc720e30b4d779f582a787,3,Nice,4 years ago,2020-03-29 13:03:08.403988,,,,0,113,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,724b8fdb89640e22d9d9423355731968,4,,4 years ago,2020-03-29 13:03:08.406760,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1485af801615199f9e463d8507ab3693,5,,4 years ago,2020-03-29 13:03:08.409030,,,,0,60,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,782990af79f93e04632ca47646ea1e59,4,Let weed smoke happend!,4 years ago,2020-03-29 13:03:08.411535,,,,0,237,144,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3e283e2e8154c41d0efcce5944904c6b,5,,4 years ago,2020-03-29 13:03:08.414224,,,,0,29,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,937f623ae790350f930875db19983ab0,4,,4 years ago,2020-03-29 13:03:08.416267,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,cb72d36abd8c093571173ad8538e8f82,5,,4 years ago,2020-03-29 13:03:08.418311,,,,0,18,36,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ca7a1d5b82f938f2f66f6751205c7f04,5,,4 years ago,2020-03-29 13:03:08.944089,,,,0,1,446,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,96b096e79a8e3d5944c741e69d6b3321,5,"DONT BE FOOLED BY THR NAME!! This place is just located there! From the very #first time going there, I met some of the band, and I keep going back for the same experience! But thats not all! Making new friends is #classic when you find that one person in the crowd who just sets the #night on #fire So #cozy with black light posters that glow during the show (if you can pay attention... But if youre paying attention to a poster while someone is playing, #best be the #opener! ) and are #gorgeous In one word: #balls In two words: #bigballs In three words!: #bigbouncyballs In six words!?!: #bigbouncyballsoffthewalls I mean it! No lie... Watching @kflay for the 4th time (2nd time here! First time was a little over 5 years ago on my 5th year anniversary being married to the #absolute #love of my #life! #Ruby (Not her actual name, but thats a whole nother story all together! - for another time  ) yesterday on #taxday and I would say @kflay killed the show... But that would be a #lie! @kflay WAS THE #SHOW and oh boy could I tell you about it!! But there just isnt enough time, because this is all about @ thebottomofthehill While @kflay (whom btw I just #HAVE to mention, just to give you a taste of how bad I stink!   I literally brought my #bassguitar for @kflay to sign.  Why does that stink? #GOODQUESTION! The answer: I only told her #literally #hours before the show and I #actually thought I would have my #cookies because I prefer over cake - You are what you eat! and eat it too. Was soo heavy, and some might say for nothing! I say Only a small part to yet another #unbelievable story I have to tell!) did not sign my bass, I #did lock eyes with her as she exited the stage, but instead of what happened right when I got there! (which after years of experience in going the distance for a show, leaving #fashionably #late not only #avoids #traffic, but if timed properly... You make it right for the headliner! #fortherecord - I have showed up soo late to catch only #three songs, but I won the tickets soo... ) I went straight to the back to check out whatever inventory was left, and as I turned around to find my #muchbetterhalf @rubyubie she was no where to be found because from the #patio area #coincidentally located in the back, walks into the room non other than @kflay herself! And I was taken back... #Frozen like a #skunk in the headlights as she took less than ten steps #probably and #tookthestage Reminded me of the time one of my most #influential #idols came walking down the stairs right in front of my face! #Who? Im so glad you asked! #BlakeSchwartzenbach (Not his actual name... If you have #noclue who he is, I could probably say the same about me! Unlike me though, he is SO SMART! His first band I fell in love with is called @Jawbreaker and straight from the horses mouth - #24HourRevengeTherapy is #thealbum that was Their first complete story.  SO! A little more about Jawbreaker... They started out 100% punk, and wouldnt you know, back when they first blossomed, they would play #here! See how it all comes togerther? #butwaittheresmore! Soo.. #24 was their #breakthrough album where pretty much one line from one of their #famous songs you probably know, but you dont know you know, but you should know! (hehehe heads up! Hes so smart!!! You have to decifer what hes really saying in #alot of the lyrics ex. I blew twelve kisses and kissed your thirteenth finger. #thinkaboutit #Itjustmakessensewhenyoudontthinktoohard ) called #boxcar suming up what they #wanted to say!  First line Youre not #punk, and Im telling everyone! Save your breath!  I never was one... You dont know what Im all about. Like killing cops and reading #keroac  This was the #first #notable #breakthrough #album for me that is so #personal I am pretty much explained through #every #song The other album half, in the exact same #wantingtoshowwhattheyweremadeof @TheOffspring s #IxnayontheHombre (Which I literally bought the vinyl just a day before the show! Bought the cd back in 97) Both reminded me of @kflay !!! P.s. - @kflay #MUSTHAVES!",4 years ago,2020-03-29 13:03:08.947273,,,,0,42,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d7e61007bd84b716053fe7df97a8b6df,4,,4 years ago,2020-03-29 13:03:08.951071,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5d1ec49742362e40910b7f1305928dda,5,Awesome live music venue! Kathleen was super helpful in making sure we had a spot for a wheelchair and my son got to enjoy the hell out of the show. Huge props to the whole team who make this place run every night!,4 years ago,2020-03-29 13:03:08.953439,,,,0,34,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4eb158cd2b94193362253813199c0439,5,Always a good time.,4 years ago,2020-03-29 13:03:08.956283,,,,0,39,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,526e56d35cab66ed90f7712b96bd7fff,5,First time and everyone was super nice. Bands were less metal than I thought theyd be but that didnt deter my enjoyment,4 years ago,2020-03-29 13:03:08.959140,,,,0,33,21,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,540e667b29d3e235f3bdd6cd083bd5d6,5,,4 years ago,2020-03-29 13:03:08.961598,,,,0,18,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c03d28721ca3d9323d75480b757b6e48,5,Yummy drink good food and live music...oLay,4 years ago,2020-03-29 13:03:08.963718,,,,0,345,2832,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,45d7845b2ac315909cb344e4df4e315e,5,,4 years ago,2020-03-29 13:03:08.966179,,,,0,6,28,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,78ff50a37fd30341f5fce0cfe7819b37,5,Cool spot to see a band,5 years ago,2019-03-29 13:03:08.968175,,,,0,39,988,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2628018d0aedb2f99fe566c876fbe850,5,Easy parking for a sold out show on a Saturday. No Ins and Outs. Must show ID even if youre not drinking and wear the wrist band which I didnt like but overall a lively venue for music!,5 years ago,2019-03-29 13:03:09.488196,,,,0,49,47,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5e69fb0351e00eb2db9d6efb14113303,5,Best place in the city to see punk bands.,5 years ago,2019-03-29 13:03:09.491844,,,,0,7,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b0b6c3944f41366b6780060597a9d6d7,5,"This is the coolest venue. It was intimate, quaint and cozy. The parking was a breeze, especially in a city that has many frustrations and the staff was very helpful. I had a blast.",5 years ago,2019-03-29 13:03:09.494665,,,,1,26,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,110af66742e271856f1c71add31c7e08,4,,5 years ago,2019-03-29 13:03:09.497388,,,,0,40,14,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7a0efadf8f41772bea8f1e3dedf5bfdb,5,,5 years ago,2019-03-29 13:03:09.500042,,,,0,45,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2a7f9824de008549cf172b15ad1e647c,4,"Good sound, but usually really cramped",5 years ago,2019-03-29 13:03:09.502368,,,,0,9,21,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8b967b20ec0f80bd946229587c244190,5,,5 years ago,2019-03-29 13:03:09.504848,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9287c6f2288df095e9a908b480c3e4a7,5,"This is hands down my fav place to see music... Intimate, up close and personal performances, and cool staff... And always great artists rolling through.",5 years ago,2019-03-29 13:03:09.506857,,,,0,6,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,05492be361d7495b147f6c7feb245491,5,Good very,5 years ago,2019-03-29 13:03:09.509245,,,,0,29,16,True,Good muy,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2272a66185deff03fe923567bebefc60,5,,5 years ago,2019-03-29 13:03:09.511969,,,,0,39,42,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b6b59db731f2a7870dcc7ab733f59362,4,Intimate space to see live music. Classic San Francisco.,5 years ago,2019-03-29 13:03:10.064007,,,,0,2,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8a17d3878cac8bea899be2b12fe9746d,5,Best place to see punk rock in SF.,5 years ago,2019-03-29 13:03:10.066783,,,,0,2,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6855a986311bd0c6da3d89f82364c0b5,5,"First time here in 20+ years, it hasnt changed a bit!",5 years ago,2019-03-29 13:03:10.069067,,,,0,68,51,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6f13b13a61985094856b57647d87c290,5,,5 years ago,2019-03-29 13:03:10.071511,,,,0,4,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,19c163c042671aeb85ba3ed3415cc400,4,,5 years ago,2019-03-29 13:03:10.073579,,,,0,9,141,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a3b38b80bb2daad53d95094fe8d9aadd,5,,5 years ago,2019-03-29 13:03:10.075655,,,,0,6,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9190bcec4899b73bc7607c55b64c1dae,5,small place but they know what they are doing.  Always the best band nights,5 years ago,2019-03-29 13:03:10.077863,,,,0,13,23,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,964944c666f7d782fc2bba1d778434a8,4,,5 years ago,2019-03-29 13:03:10.080405,,,,0,6,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e8f98d738c423fd9ef9a0948e5385bb1,5,"10/10, sound was awesome, great music, and friendly staff.",5 years ago,2019-03-29 13:03:10.082547,,,,0,60,233,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d2c2063342ae88634508d3fe0ddd2f0c,5,,5 years ago,2019-03-29 13:03:10.084842,,,,0,30,30,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a987f4511a5fcb8ce6c27f29b623b66a,5,,5 years ago,2019-03-29 13:03:10.612343,,,,0,1,53,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a5be4df9fef6bff029e929d270c46e48,5,Arguably best venue in the city to watch up and coming bands live. Cosy smoking patio let you strike a conversation with cheerful crowd. Double check the events calendar. Some shows are 21- and attracts school kidos from neighborhood.,5 years ago,2019-03-29 13:03:10.616662,,,,0,50,250,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e79a2c9854a81ba391ad10345489b29b,5,I absolutely love this place . Amazing artist that come trough there every week . The food is great,5 years ago,2019-03-29 13:03:10.620203,,,,0,4,7,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,98a581c06d9fc756acdf2f57ab1f0d55,4,pulls nice performances for very intimate settings.  Can become over crowded,5 years ago,2019-03-29 13:03:10.623554,,,,0,399,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5b4f08b76d01d5fa0be58e8bee3e9a07,5,,5 years ago,2019-03-29 13:03:10.626556,,,,0,12,19,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4e06b43f185b9d8689695b8413db6140,5,,5 years ago,2019-03-29 13:03:10.629051,,,,0,42,1500,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,84e0f04351bc93d0e57620de7d88921d,5,,5 years ago,2019-03-29 13:03:10.631548,,,,0,37,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,94c20dcc2b3d2485c0c05bdff5cc93d7,5,Such an intimate space to see a band. Definitely worth attending if you can catch someone you like here. Seen a great many shows by bands who went on to play huge venues.,5 years ago,2019-03-29 13:03:10.634052,,,,0,39,20,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5f035c7477528ac2068acdae7ce78e71,5,,5 years ago,2019-03-29 13:03:10.636829,,,,0,42,37,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9423f123778466a318462174343559e9,5,,5 years ago,2019-03-29 13:03:10.639006,,,,0,22,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b5b927f114bc99ac93a0a54515715088,5,Always good live music and very pleasant,5 years ago,2019-03-29 13:03:11.206090,,,,1,11,1,False,Siempre buena musica en vivo y muy agradable,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dbc881985691e89fbde5cdef1dab221c,5,,5 years ago,2019-03-29 13:03:11.210433,,,,0,5,,False,,
